	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000272217	19.1885016667987	3.98701837931508	1.29009660169544	3.09048049120923	0.00199832931798293	0.036340391520822
ENSG00000112078	3307.88190462921	-1.59973023762108	0.464289983732787	-3.44554113521815	0.000569917217833196	0.0157643510652137
ENSG00000124762	7200.65565140071	-2.6692246368291	0.760999671810261	-3.50752403148817	0.000452297499702561	0.0134151224052775
ENSG00000164530	230.729299578465	-5.49512837639107	0.661737998776996	-8.30408467784379	1.00591885426131e-16	2.42176029224871e-13
ENSG00000164627	87.8701439364546	-3.03337997447991	0.869003598130136	-3.4906414438409	0.000481862469864641	0.013973467362185
ENSG00000172426	64.711909830802	-2.62254297022495	0.730807570698678	-3.58855473776456	0.000332516185146032	0.0106853371794103
ENSG00000237686	79.6506800753899	3.85699761865791	1.13519546063219	3.39765067110995	0.000679671487420183	0.0177750401298371
ENSG00000180992	780.909485023833	1.24222492891971	0.382136647572891	3.25073487928886	0.00115107143272214	0.0255909190478962
ENSG00000146221	38.7833794673552	-4.6564539180515	1.09798909862025	-4.24089266815389	2.2263258531636e-05	0.00147829217724786
ENSG00000249481	9.85782747167775	-6.6723461912234	1.6484692132102	-4.04760133689715	5.17451815570085e-05	0.00272702553666651
ENSG00000230062	88.8364887035431	-9.84405694341934	1.35571989304766	-7.26112893518872	3.83872809018062e-13	3.69595693390352e-10
ENSG00000236164	7.48905845221035	-6.27674034336248	1.83723018299267	-3.41641477560437	0.000634515211960588	0.0170062305149994
ENSG00000124490	33.4686686519569	-4.07497960698472	1.37727798334248	-2.95871977645011	0.00308919872725277	0.047706299654114
ENSG00000096006	26.2030080391959	-8.0825786463064	1.48069667245477	-5.45863227537799	4.79816335148041e-08	1.11215206645934e-05
ENSG00000230204	33.3147564568013	3.27556581015761	0.855637828907592	3.8282152792842	0.000129075834653446	0.00539424936373909
ENSG00000244067	74.2757586148905	-9.58564866874472	1.51872581771966	-6.31163871510226	2.76096169997933e-10	1.15191923725971e-07
ENSG00000243955	271.930617694193	-5.40343324341917	0.872857020359137	-6.19051358628693	5.9968498311098e-10	2.30952525880264e-07
ENSG00000174156	20.2792785002485	-4.72188822655318	1.52973546216259	-3.08673515346101	0.00202367812267539	0.0366561030715868
ENSG00000168143	9.1389770574006	-6.56173491191742	1.69979263080037	-3.86031495431753	0.000113240970002633	0.00490443114546008
ENSG00000124749	538.006390099825	-1.3894695892517	0.440034605710435	-3.15763708403889	0.00159053434048163	0.0317257738209376
ENSG00000112210	338.357470251254	-2.78953467023998	0.57913557664035	-4.81672130457342	1.45936293169919e-06	0.000182661161346129
ENSG00000135338	436.792708566995	-1.46488857751865	0.382834438366414	-3.82642842626553	0.000130015929453354	0.00541545551082496
ENSG00000218418	54.3849223544526	-1.90224305848104	0.538409857862535	-3.53307620709781	0.000410754051424822	0.012585564466729
ENSG00000135318	639.019029084844	-2.27082366719119	0.636759275728487	-3.56622000455862	0.000362167365411378	0.0114183068744874
ENSG00000164411	10.8863884208767	-4.70508224520663	1.50714628016502	-3.12184842780588	0.00179719441112116	0.0342526556644387
ENSG00000135333	12.5591725088859	-7.02069782400917	1.617485827947	-4.34050036340671	1.42158633555718e-05	0.00106228569367173
ENSG00000164418	22.2455244310752	-4.8824478877971	1.25407965347038	-3.89325181561318	9.89093871830597e-05	0.00440569161806679
ENSG00000118689	2361.01677338279	-1.03430832183144	0.335756307289002	-3.08053281316665	0.00206630585269604	0.0371860779371243
ENSG00000230290	7.89598063340137	-6.35056152104754	1.71832054985611	-3.69579559621709	0.000219199279216802	0.00782769694241683
ENSG00000185250	195.670536269953	-2.84085560603767	0.64569344247924	-4.39969716144206	1.08402049687389e-05	0.000861469368198223
ENSG00000135596	3248.8382821963	1.47258216295683	0.46580319714498	3.16138268690005	0.00157022054164818	0.0314111415676514
ENSG00000053328	20.3092445468027	-5.80631069389529	1.41477804061208	-4.10404355115894	4.05990984496166e-05	0.00226856524885994
ENSG00000217241	140.155587995826	-2.51267892303563	0.459918667515397	-5.46331145158728	4.67333608556754e-08	1.09334226383189e-05
ENSG00000111834	333.167076422116	-3.10390254654383	0.684010391586481	-4.53780028011664	5.68440562740741e-06	0.000517446276621417
ENSG00000135549	63.6784810041587	-1.7844937566748	0.605138487119194	-2.94890144100735	0.00318905660970297	0.0486778378723746
ENSG00000146374	450.254095151608	-2.9058994126465	0.974068900795203	-2.98325858702008	0.00285196925879836	0.0453810748645506
ENSG00000196569	1981.22346239127	-2.96431180316944	0.647047360522814	-4.58129031045623	4.62115810700128e-06	0.000439853425447008
ENSG00000164484	316.980058283013	-1.75706919204727	0.549901737915505	-3.19524211490536	0.00139713580764371	0.0292918766103393
ENSG00000118513	183.333346232782	-1.73832725514725	0.573524270422524	-3.03095674376012	0.00243780169489755	0.0413171901343064
ENSG00000203734	175.171901177823	-4.09858827170192	0.819266763684481	-5.00275179389601	5.65176895277811e-07	8.73337853054904e-05
ENSG00000218565	12.4056952313279	-7.00005062101567	1.73745644729362	-4.02890710263236	5.60367547955441e-05	0.00290428174492102
ENSG00000118492	100.22765118145	-8.15349504176322	1.28348699839606	-6.35261210433172	2.11689045815399e-10	9.29686295420505e-08
ENSG00000233330	6.27102386347976	-6.0204782036587	1.88185411487936	-3.1992268455117	0.00137796697663413	0.0290020042487821
ENSG00000220848	45.4100423725814	-1.8656950201509	0.635025566933421	-2.9379841022157	0.0033035396338437	0.0496460378775173
ENSG00000131016	11764.7440812887	-4.60241522017981	0.990518373531729	-4.64647132568549	3.37661042959164e-06	0.00033810675553587
ENSG00000120262	528.776754954434	-2.95822884351587	0.634645587458912	-4.66122967207645	3.14325722043331e-06	0.000319858365850029
ENSG00000130340	1572.97599853457	-1.30868323848806	0.384395960726831	-3.4045187051746	0.000662807607186765	0.017548545308493
ENSG00000164694	446.353434857075	-3.91673899415323	0.772109324567245	-5.07277773953643	3.92050316257058e-07	6.2729965250999e-05
ENSG00000112539	109.01622766563	-5.43327018034883	0.968782014624398	-5.60835161917755	2.04262713100555e-08	5.55794401852846e-06
ENSG00000287189	105.157966047646	-5.51652337962271	1.22285623195796	-4.51117902125748	6.44682813673701e-06	0.000568251580094851
ENSG00000198818	1023.09379345431	1.08769303129381	0.344681940900989	3.15564264391285	0.00160144937518114	0.03183527487078
ENSG00000112562	692.245405791797	-1.99043922659635	0.537559765981371	-3.70273103114888	0.000213290976608077	0.00767067870754479
ENSG00000186340	997.234395573122	-3.74145812216386	0.786487530648296	-4.75717411448317	1.9632182945778e-06	0.000227706405476581
ENSG00000232640	5.57905685975655	-5.84727953904968	1.90675951167232	-3.06660567484011	0.00216504263812759	0.0382873285957127
ENSG00000106009	720.361032646349	1.54765719453681	0.416279977080592	3.71782761542043	0.000200943307195769	0.00732199972202575
ENSG00000146555	492.210539362333	-2.37911175538049	0.55460373298273	-4.28975070648249	1.78873788860729e-05	0.00125292572111837
ENSG00000155026	25.0362541360254	-4.33963302808018	1.22221403783305	-3.5506326173231	0.000384306462822581	0.0119359102777142
ENSG00000169402	24.2880327687721	-7.97415165374376	1.53186790883535	-5.20550865237874	1.93465932190129e-07	3.4347749507202e-05
ENSG00000227719	61.3704791363995	1.86028956239392	0.622150443796459	2.9900960144658	0.00278889767945794	0.0448478948313889
ENSG00000136267	7.45454058320344	-6.26747484741743	1.75412425746552	-3.57299365808505	0.000352923311589689	0.0112115853540922
ENSG00000187546	6.17158171218376	-5.99523994482342	1.83179917781579	-3.27286965592596	0.0010646156020926	0.0242940039810247
ENSG00000236039	262.167649000761	-1.75755086505481	0.548122194426154	-3.20649461548413	0.00134362819506053	0.0285429111831492
ENSG00000136244	5814.98462204376	-3.84987623297878	1.01766779335581	-3.78303829414077	0.000154925567812037	0.0061267799984814
ENSG00000260951	8.56490737714121	-6.47014403563993	1.79061927214952	-3.61335552245729	0.000302259808597041	0.00990896958993166
ENSG00000233830	129.478555471316	-2.03729727382756	0.662390948051893	-3.07567197260061	0.00210028769995815	0.0375814882008953
ENSG00000225264	8.12592824458424	-6.39409975182411	1.71457029296542	-3.72927244689702	0.000192033434547273	0.0070589911410013
ENSG00000136193	1631.24748429437	-1.10163808378688	0.359813628084024	-3.06169082492236	0.00220090654243747	0.0386905150820486
ENSG00000237004	15.3085852133723	-4.1362094722806	1.18459114855467	-3.49167683493771	0.000479998613632743	0.0139556391348066
ENSG00000164610	198.060361126443	1.95809189907715	0.5035019802763	3.88894577535253	0.000100680607372804	0.00447662103794566
ENSG00000233225	89.5914151209648	-1.4329008878231	0.47311867805778	-3.02862887110136	0.00245666273404755	0.0414766527295045
ENSG00000106571	585.405617180185	-2.02193463772007	0.542240380217529	-3.72885294324436	0.000192353358065645	0.00706038359597843
ENSG00000122678	519.217594540324	1.27615166067167	0.380943707243656	3.34997438310596	0.000808190343239833	0.0199915304963663
ENSG00000136271	1486.58465298636	1.36409669603898	0.43600694288652	3.12861232669409	0.00175633865722898	0.0338301225093405
ENSG00000196262	9816.74662335076	1.10475635240517	0.343452383094659	3.21662159525819	0.0012970955494944	0.027871410206432
ENSG00000164742	111.336531471252	-2.19884526823398	0.644196746963887	-3.41331321307843	0.000641781359033221	0.0171093852616386
ENSG00000164746	106.640685342053	-2.89332255797146	0.620484456151802	-4.66300570350404	3.11624113073522e-06	0.000319708459941372
ENSG00000179869	192.157442083154	-3.25621429086154	0.622501733031114	-5.23085176808462	1.68730770303985e-07	3.12876842445901e-05
ENSG00000271550	18.3904195524481	2.96645388447557	0.893156160331436	3.32131604329389	0.000895940217146728	0.0214424357155023
ENSG00000130305	375.328964795794	1.44708291542577	0.481246775997462	3.00694568275591	0.00263886910294296	0.043574413096287
ENSG00000106077	570.41180922727	1.7275465497575	0.586931200945406	2.94335442889189	0.00324676475285696	0.049079868392674
ENSG00000263001	1110.23747115634	-1.59426449826615	0.537238902944657	-2.96751499105487	0.00300217642215737	0.0468569959626838
ENSG00000223705	805.519682997203	1.49014658382323	0.496866065245461	2.99909107917657	0.00270786345469745	0.0441890129474845
ENSG00000146700	46.0277913498232	2.40819947024887	0.820275644905439	2.9358417322344	0.00332643991818393	0.0498764057847885
ENSG00000135205	480.707122005804	-1.90331984258517	0.570474595018355	-3.33637967265472	0.000848771618211093	0.0206084383304348
ENSG00000127951	4485.7202587191	-2.44895747438513	0.532900848101066	-4.59552181819886	4.31667619440837e-06	0.000417217587546813
ENSG00000153993	560.317149773443	-3.03103803009238	0.691598526948958	-4.3826554163787	1.17241472355912e-05	0.000917158055464235
ENSG00000008277	169.649492724319	-1.46639897181238	0.470427162384529	-3.11716475804546	0.00182599492283609	0.0345003712373899
ENSG00000105792	327.132074760566	-1.26647076573515	0.430240820393746	-2.94363227686322	0.00324385168663431	0.049079868392674
ENSG00000234459	7.47179951770689	-6.27224772003641	1.77499485423601	-3.5336709315341	0.0004098309880708	0.0125726704955592
ENSG00000164692	26582.2556593929	-2.55125825678709	0.729056554465898	-3.49939691394192	0.000466311875242734	0.0137331590270016
ENSG00000241685	398.819052304502	2.27754635146526	0.582902631099442	3.90725007909034	9.33525198708816e-05	0.00423683343931828
ENSG00000160917	480.736755530139	1.31141434111365	0.382737807668841	3.42640396333233	0.000611630005816184	0.0165523610114557
ENSG00000160862	1209.03243763068	3.15503411713937	0.590381295119696	5.34406178383362	9.08865663204304e-08	1.86488804483552e-05
ENSG00000146826	587.399448872864	1.65699154929922	0.338271812934062	4.89840266301527	9.66188806532594e-07	0.000132167237125303
ENSG00000121716	216.354572826329	1.72808467784505	0.556595397881655	3.10474122571255	0.00190445562717472	0.0354225978179574
ENSG00000146830	2223.3661691014	1.07828523408656	0.361551801062525	2.98238103341679	0.0028601578341294	0.0454304131102546
ENSG00000146828	1729.10717705796	1.51906761348036	0.479565300019292	3.1675928458945	0.00153706620597017	0.0311101561681332
ENSG00000106366	3975.57092393981	-3.39223624684645	1.09197108758138	-3.10652569965013	0.00189299853284724	0.0353637554274366
ENSG00000286830	22.3655408568719	-4.25180484106996	1.365292952287	-3.11420697949678	0.00184440054886312	0.0347410676747107
ENSG00000128606	187.922888501586	-2.86071169695668	0.915590372986141	-3.12444492795031	0.00178140865156701	0.0340932742925665
ENSG00000189056	236.446393886766	-2.50643328513867	0.827754276397327	-3.0279919495524	0.00246184645591633	0.0415278991448474
ENSG00000146776	325.100460548105	-1.31733128143718	0.359188786430388	-3.66751783798373	0.000244916469322359	0.00848178975934305
ENSG00000128536	1431.49003363562	-3.39298591509882	0.799897204410125	-4.24177743889097	2.2175654105822e-05	0.00147639135433788
ENSG00000154415	9.67398365694502	6.81421602751429	1.88162832806202	3.62144634298347	0.000292960572219982	0.00964958158471422
ENSG00000105967	1394.8891902607	1.52265034257716	0.340481464863791	4.47205060982186	7.74730855653738e-06	0.000657418220663729
ENSG00000287829	26.3370900481763	3.03860431479839	0.981616460445498	3.09551075928305	0.0019647424462954	0.0360693350571621
ENSG00000184408	25.0526158200202	-8.01423301442837	1.69778463387491	-4.72040614252541	2.35374197911807e-06	0.000257297916870143
ENSG00000106034	1154.76625604274	-2.13730534536262	0.42733575735188	-5.00146619746287	5.68959437836817e-07	8.73789055666812e-05
ENSG00000106278	73.4789225155857	-4.36864962422422	1.41642833795711	-3.08427154918761	0.00204051255016636	0.0369343099553974
ENSG00000164675	55.9767773537468	-3.97158797259451	1.21491430621088	-3.26902724932201	0.00107917908016931	0.0244733838044577
ENSG00000128594	389.928999843755	-2.16514777141679	0.6159962724876	-3.5148715473118	0.000439966742540055	0.0132376051274101
ENSG00000205085	212.310934658978	1.85357083761098	0.618039415759268	2.9991142803309	0.0027076572524404	0.0441890129474845
ENSG00000128591	902.024470046892	-3.03203461847264	0.931720455446283	-3.25423210443559	0.00113699341978575	0.0254582793179755
ENSG00000128604	633.556420109704	1.65524381218512	0.441769922437876	3.74684587635749	0.000179072033690773	0.00675106960750168
ENSG00000131558	1523.18436576141	-1.00060012103809	0.312366382141859	-3.20329004093555	0.00135867069931765	0.0287260165675834
ENSG00000122786	9424.81091605553	-1.40230392226899	0.404353280267589	-3.46801668417524	0.000524314735134686	0.0148811459916401
ENSG00000279483	940.261926160829	3.02581898048921	0.596598996030217	5.07178020852042	3.94111419096369e-07	6.2729965250999e-05
ENSG00000257335	201.609155666758	-3.06776209369842	0.739190034757932	-4.15016700638158	3.32232778761381e-05	0.0019568901531138
ENSG00000237702	5.93533003278936	-5.93985081007711	1.87522023281616	-3.16754837972113	0.00153730128949709	0.0311101561681332
ENSG00000159763	59.1172810223579	-9.25646535823497	1.50181435014514	-6.16352171447848	7.11446172659006e-10	2.69842909699589e-07
ENSG00000159784	41.5096218035091	-2.25270119002798	0.594383141995957	-3.78998163114677	0.000150658425458894	0.00603429178321999
ENSG00000223459	35.7310932714482	-2.90425598842803	0.74351785392315	-3.9061012094112	9.37972382679621e-05	0.00423683343931828
ENSG00000197150	832.436370679836	1.35895116091828	0.418902015889285	3.24407882839467	0.00117831131772863	0.0260098935201788
ENSG00000164885	184.154368874746	1.65810130711571	0.454835641842495	3.64549554735619	0.00026687703618633	0.0089915650697879
ENSG00000164896	1324.4337399985	1.96862712332018	0.518745435878559	3.79497724155601	0.000147657000046033	0.0059521701805996
ENSG00000243836	108.937651271358	-3.49323591760385	0.818496839012177	-4.2678673283818	1.97350635199385e-05	0.00134980285544978
ENSG00000130226	45.304913971557	-4.64429683405555	1.30436272239893	-3.5605869090723	0.000370026813652401	0.0115949431354127
ENSG00000204876	6.82849150454439	-6.14137857862289	1.9029508696975	-3.227292241969	0.00124967754905293	0.0271790559596827
ENSG00000117868	4754.52988519008	-1.22077081914127	0.374925891354806	-3.25603231809353	0.00112980890689163	0.0253654765616308
ENSG00000236017	297.801964026724	1.95256990304886	0.540865354082129	3.61008500232456	0.000306096677720867	0.0100032873804001
ENSG00000101825	1708.34202282745	-3.04234935707367	0.610622261562627	-4.98237543663749	6.28084220634177e-07	9.24872487949138e-05
ENSG00000101849	638.043815439584	-1.18198146070736	0.385034883573376	-3.06980357140059	0.002141995975382	0.0380467656372392
ENSG00000102010	117.448708333928	-2.69485495554799	0.498839835165069	-5.40224490022182	6.5812013470458e-08	1.42023459759136e-05
ENSG00000102098	48.1305000671977	-2.34101153281331	0.718153158991505	-3.25976639314762	0.00111504012603665	0.0251014383768664
ENSG00000174028	573.397372578652	-1.83109218786681	0.424066959449981	-4.31793174889587	1.57498113402068e-05	0.00113578931153239
ENSG00000174010	868.341996299208	-1.68113594354407	0.546589004555696	-3.07568562399203	0.00210019155035516	0.0375814882008953
ENSG00000165164	94.8353414540206	-9.93826589652431	1.43016213705871	-6.94904839038986	3.67758398405005e-12	2.42265683875592e-09
ENSG00000101955	719.599461408568	-2.81809431780042	0.842376520868039	-3.34540938403231	0.000821612014066952	0.0201641309295471
ENSG00000036473	12.9038926637372	-6.06618532052779	1.56879037495322	-3.86679152127554	0.000110276622220331	0.00480096466789832
ENSG00000165175	1865.36467397089	0.977306169790896	0.314781504025121	3.10471281601381	0.00190463854364122	0.0354225978179574
ENSG00000237931	42.3066459661821	-3.03846846019061	1.01750719849516	-2.98618866253168	0.00282478311588322	0.0451425385359096
ENSG00000188459	21.9271210233034	-3.51583124464442	0.849657535772592	-4.13793922447528	3.50439161472724e-05	0.00203572850220865
ENSG00000147155	174.821956631029	1.99513948139758	0.554676301615148	3.59694379512517	0.000321978020880879	0.010454054211039
ENSG00000101940	1639.27788824345	0.989934770509651	0.312970592688662	3.16302807239919	0.00156137274720305	0.0313187852409727
ENSG00000126768	333.153458084269	1.5835365420499	0.441480882276336	3.58687455249472	0.000334665225084834	0.0107284461608208
ENSG00000101997	411.041364011061	1.0726523304037	0.346199679010436	3.09836315697846	0.00194592814073277	0.035844311366419
ENSG00000270012	121.928229429259	1.63543304532669	0.435450135647941	3.75572978727678	0.000172837095948755	0.00655550154982603
ENSG00000232593	602.706420744531	1.42787805703261	0.464575807462438	3.07350928330047	0.00211557105457464	0.0377470350742458
ENSG00000158423	100.066397377972	-2.52700699148516	0.593650416686269	-4.25672571004128	2.07442599559984e-05	0.00139970635978035
ENSG00000086758	6316.37106636986	-0.97804004738268	0.323106891843012	-3.02698602869134	0.00247005374672817	0.041582283417516
ENSG00000158578	14.412138715081	-7.21891454173468	1.79526565329243	-4.02108430498603	5.79308660301114e-05	0.00297778925940817
ENSG00000089472	657.397317800086	-1.87817762864582	0.526357110316748	-3.56825735196315	0.000359363444592323	0.0113441930750058
ENSG00000158813	88.9814398048828	-2.6616019516587	0.780149931996466	-3.41165440449049	0.00064569920459365	0.0171955193495668
ENSG00000147168	339.59530226593	2.30863903210824	0.733874967632882	3.14582065601007	0.00165621531040327	0.0323401231398791
ENSG00000204131	873.274361578086	-2.35677294229028	0.502875005004406	-4.68659789974971	2.77783971245722e-06	0.000292175048411519
ENSG00000186462	153.024759006004	-1.75382752857233	0.45878785592335	-3.82274183139089	0.000131975938665697	0.00548796291132623
ENSG00000147100	413.946988285932	-2.43041000997187	0.618546815970081	-3.92922564181371	8.52198457569939e-05	0.0039800529829008
ENSG00000102158	3019.16813419603	-1.20242281256859	0.354326336651555	-3.39354625437019	0.000689939058658682	0.0178976626480858
ENSG00000198157	205.550243572923	-1.52956775647318	0.409527432515278	-3.73495799067408	0.000187746524904052	0.00692173602050535
ENSG00000147202	1023.67188887455	-1.11314607383526	0.315545914843396	-3.52768336230152	0.000419213298257151	0.012766625906656
ENSG00000123560	32.1816236588921	-8.37638559699633	1.43217563218145	-5.84871394874777	4.9538816110264e-09	1.58987844062595e-06
ENSG00000123572	21.3781159085892	-5.90091557112712	1.29894203907812	-4.54286287886649	5.54953518059728e-06	0.000508923470444362
ENSG00000080572	53.3207671348885	-9.10779427829473	1.40150329923725	-6.49858925287691	8.10766892999646e-11	3.75850511712225e-08
ENSG00000170935	5.92238514889993	-5.94022850159429	1.98166330798705	-2.99759725966179	0.00272117014664725	0.0443165055449721
ENSG00000101938	3397.81347097946	-3.30377389148667	0.882668644340399	-3.74293786538154	0.000181881215289347	0.00682179838159054
ENSG00000225031	267.62398631693	-1.47671415931426	0.482461991353057	-3.06078859222223	0.00220754903396938	0.0387396523441045
ENSG00000123496	60.9080669490412	-3.21253811405465	0.963431175449379	-3.33447598117863	0.000854602807325635	0.0207098471207963
ENSG00000003096	168.655103794913	-3.48506653269464	1.00838991808459	-3.45607038526767	0.000548112176000463	0.0154167326986737
